Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
3,4,0,9,1,1,8,1,1,1,47,0,1,0,1,5288,14,400,1,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,1,0
8,4,1,15,1,1,7,1,1,1,45,1,1,0,2,3898,3,400,1,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
0,1,6,17,1,6,1,2,1,1,67,0,0,0,0,6951,9,400,1,4,4,0,7,0,0,0,3,0,1,1,0,-1.0,0,0
4,5,1,17,1,6,4,1,1,1,36,0,2,1,1,7047,14,400,1,4,4,5,7,0,0,0,0,0,1,1,2,-1.0,1,0
11,4,3,13,1,7,12,5,1,1,39,0,1,0,1,9468,11,400,2,4,4,0,6,0,0,0,3,0,1,1,1,-1.0,1,0
9,3,6,5,1,1,10,3,1,2,32,1,1,0,4,15407,6,400,4,4,4,0,4,0,0,0,0,0,1,2,1,-1.0,2,0
2,1,4,17,1,2,3,1,1,1,57,0,2,1,2,1255,8,400,3,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
7,1,3,9,0,2,8,2,1,1,30,0,1,0,5,1781,4,400,4,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,2,1
9,2,2,13,1,7,10,5,1,2,27,0,0,0,0,10215,9,400,3,4,4,3,4,0,0,0,0,0,1,1,0,-1.0,0,0
5,5,1,17,1,7,2,1,1,1,37,0,0,0,5,7541,9,400,1,4,4,0,6,1,0,0,1,0,1,1,0,-1.0,2,0
7,2,5,9,1,6,8,2,1,1,57,0,1,0,2,10816,2,400,2,4,4,1,7,1,0,0,0,4,2,1,1,-1.0,1,0
7,2,5,13,1,1,8,2,1,1,50,0,2,1,1,13339,10,400,3,4,4,5,6,0,0,0,3,0,1,2,2,-1.0,1,0
0,5,4,17,1,6,9,1,1,1,63,1,0,0,5,10059,13,400,1,4,4,1,7,0,0,0,6,0,1,1,0,-1.0,2,0
11,2,5,6,1,1,12,4,1,1,40,1,1,0,2,9183,10,400,4,4,4,1,6,0,0,0,0,0,1,1,1,-1.0,1,0
9,3,2,13,1,2,10,4,1,2,26,1,2,1,1,14447,7,400,3,4,4,5,5,0,0,0,0,0,1,2,2,-1.0,1,0
5,4,4,2,1,2,2,2,1,1,35,0,2,1,4,14626,14,400,4,4,4,0,5,0,0,0,3,0,1,2,2,-1.0,2,0
5,2,5,6,1,6,4,2,1,1,58,0,1,0,1,8660,13,400,1,4,4,1,7,0,0,0,3,0,1,1,1,-1.0,1,0
2,3,1,6,1,5,3,5,1,1,29,1,4,1,5,10579,13,400,3,4,4,0,5,0,0,0,0,0,3,1,1,-1.0,2,0
2,5,0,6,1,6,5,1,1,1,62,0,0,0,1,8964,10,400,1,4,4,0,3,0,0,0,0,0,1,1,0,-1.0,1,1
5,1,0,6,0,6,6,1,1,2,32,1,0,0,1,13962,2,400,3,4,4,3,5,0,0,0,0,0,1,2,0,-1.0,1,0
6,2,4,6,1,5,7,3,1,1,45,1,4,1,5,6817,9,400,2,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,2,0
5,2,0,13,1,2,6,2,1,1,46,0,1,0,1,2596,13,400,4,4,4,5,7,0,0,0,6,0,1,0,1,-1.0,1,0
4,2,0,6,1,7,5,4,1,2,0,0,0,0,5,12439,12,400,4,4,4,1,0,1,0,0,0,0,1,2,0,-1.0,2,0
4,2,0,13,1,1,5,2,1,1,32,0,2,1,1,7032,15,400,2,4,4,5,6,0,0,0,1,0,1,1,2,-1.0,1,0
3,3,6,17,0,1,4,4,1,2,25,1,2,1,1,145,1,400,4,4,4,3,4,0,0,0,3,0,1,0,2,-1.0,1,0
9,2,0,0,1,2,10,2,1,2,37,0,1,0,5,58,11,400,3,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,2,0
9,2,1,17,1,7,10,3,1,1,40,0,0,0,2,5232,12,400,4,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,0
11,1,1,6,1,5,12,2,1,2,23,0,1,0,1,360,13,400,3,4,4,1,4,0,0,0,6,0,1,0,1,-1.0,1,0
8,3,2,5,0,2,9,4,1,1,38,1,0,0,4,3662,14,400,4,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,2,0
9,2,6,13,1,1,10,2,1,1,41,0,1,0,1,14264,14,400,3,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
11,4,4,2,1,2,12,4,1,1,32,0,2,1,2,1814,7,400,1,4,4,5,5,0,0,0,0,0,1,0,2,-1.0,1,0
7,3,6,9,1,2,8,4,1,1,39,0,2,1,2,9917,1,400,1,4,4,5,6,0,0,0,1,0,1,1,2,-1.0,1,0
2,3,4,13,0,2,3,3,1,1,43,0,1,0,0,8635,8,400,1,4,4,0,7,0,0,0,3,0,1,1,1,-1.0,0,1
2,1,3,17,1,2,3,1,1,1,27,0,1,0,2,11096,16,400,1,4,4,1,6,0,0,0,6,0,1,1,1,-1.0,1,0
10,3,2,13,1,2,10,3,1,1,57,0,2,1,1,3202,12,400,3,4,4,3,6,0,0,0,3,0,1,0,2,-1.0,1,0
5,3,4,11,1,5,12,2,1,2,31,0,0,0,1,5084,10,400,3,4,4,3,4,0,0,0,6,0,1,0,0,-1.0,1,1
11,1,3,17,1,5,12,2,1,1,30,1,0,0,1,10599,7,400,2,4,4,0,5,0,0,0,0,0,1,1,0,-1.0,1,0
2,1,5,9,1,7,3,3,1,1,37,0,1,0,1,6426,6,400,1,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,1,0
0,1,6,13,1,7,1,2,1,1,59,0,0,0,0,3731,3,400,1,4,4,0,7,0,0,0,3,0,1,0,0,-1.0,0,0
8,1,1,9,1,2,6,2,1,1,64,0,2,1,5,7507,2,400,4,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,2,0
4,1,1,17,1,7,5,1,1,1,44,0,0,0,0,10421,10,400,1,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,0,0
10,4,4,9,1,1,10,1,1,1,25,0,1,0,1,1501,14,400,1,4,4,1,4,0,0,0,3,0,1,0,1,-1.0,1,0
7,5,6,13,0,1,1,2,1,1,39,1,0,0,2,733,5,400,4,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
4,3,5,2,1,1,5,4,1,2,28,0,1,0,5,3613,3,400,1,4,4,3,5,0,0,0,1,4,2,0,1,-1.0,2,0
6,2,3,17,1,2,7,2,1,1,27,1,0,0,1,3839,11,400,2,4,4,0,4,1,1,0,0,0,1,0,0,-1.0,1,0
10,3,5,13,1,5,11,3,1,2,34,0,2,1,1,4492,10,400,3,4,4,3,5,0,0,0,3,0,1,0,2,-1.0,1,0
9,1,4,6,1,5,10,1,1,1,51,0,2,1,5,10534,6,400,2,4,4,1,7,0,0,0,3,0,1,1,2,-1.0,2,0
0,2,5,17,1,6,1,2,1,1,60,0,2,1,2,13825,1,400,2,4,4,5,7,0,0,0,3,0,1,2,2,-1.0,1,0
9,1,4,9,1,6,10,2,1,1,54,0,2,1,2,7846,3,400,4,4,4,1,7,0,0,0,0,0,1,1,2,-1.0,1,0
2,1,5,13,1,7,3,5,1,1,31,0,2,1,1,9630,4,400,3,4,4,5,4,0,0,0,0,0,1,1,2,-1.0,1,0
0,4,3,17,1,5,9,2,0,1,46,0,2,1,1,12302,14,400,2,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
7,3,5,13,1,6,8,3,1,1,42,1,0,0,1,7132,11,400,1,4,4,1,6,0,0,0,3,0,1,1,0,-1.0,1,0
2,2,5,0,1,1,5,3,1,1,34,1,0,0,1,5311,16,400,2,4,4,1,6,0,0,0,3,0,1,0,0,-1.0,1,0
0,4,4,13,1,2,9,2,1,1,30,0,1,0,1,8900,2,400,2,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
0,1,2,9,1,6,1,1,1,1,44,0,1,0,1,3890,9,400,3,4,4,3,6,0,0,0,3,0,1,0,1,-1.0,1,0
7,3,0,2,1,1,8,3,0,1,30,1,2,1,1,927,4,400,1,4,4,3,4,0,0,0,0,0,1,0,2,-1.0,1,0
11,1,2,17,1,2,12,1,0,2,42,0,1,0,1,9668,10,400,1,4,4,1,4,0,0,0,0,0,1,1,1,-1.0,1,0
9,3,4,13,1,2,10,3,1,1,50,1,1,0,2,5770,10,400,3,4,4,3,7,0,0,0,3,0,1,0,1,-1.0,1,0
11,3,1,13,1,7,12,3,0,1,29,1,0,0,1,4725,10,400,2,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,1,0
10,3,3,6,1,1,10,3,1,2,33,1,1,0,1,9126,5,400,2,4,4,5,6,0,0,0,1,0,1,1,1,-1.0,1,0
5,2,0,17,1,6,6,2,1,1,26,0,0,0,1,4632,10,400,4,4,4,0,4,0,0,0,0,0,1,0,0,-1.0,1,0
2,4,4,6,1,5,3,4,1,2,33,0,0,0,1,13109,10,400,4,4,4,0,6,0,0,0,6,0,1,2,0,-1.0,1,0
7,3,5,17,1,7,8,4,0,1,38,0,2,1,2,2412,10,400,4,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
4,3,1,13,1,5,5,3,1,1,63,0,0,0,0,1786,13,500,4,4,4,3,6,0,0,0,1,2,2,0,0,-1.0,0,0
5,1,1,9,1,6,6,1,1,2,25,1,1,0,1,10867,1,400,2,4,4,3,4,0,0,0,1,0,1,1,1,-1.0,1,0
4,4,1,0,1,2,5,4,1,1,61,1,6,2,5,1536,5,400,3,4,4,5,7,0,1,0,0,0,1,0,0,-1.0,2,0
8,4,3,13,1,7,7,2,1,1,50,0,1,0,1,3194,10,700,1,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
6,3,1,13,1,5,7,4,1,1,27,1,2,1,5,10312,4,400,2,4,4,5,6,0,0,0,1,4,2,1,2,-1.0,2,0
11,1,3,6,1,7,12,4,1,2,27,1,2,1,2,6169,13,400,2,4,4,3,5,0,0,0,1,0,1,1,2,-1.0,1,0
5,1,3,9,0,2,6,1,1,1,55,1,1,0,2,3346,8,400,2,4,4,0,7,0,0,0,6,0,1,0,1,-1.0,1,0
10,3,1,17,1,6,11,3,1,1,64,0,2,1,5,2664,12,400,1,4,4,1,5,0,0,0,0,0,1,0,2,-1.0,2,0
7,4,3,9,1,6,8,5,1,1,28,0,1,0,1,460,15,500,4,4,4,5,5,0,0,0,3,2,1,0,1,-1.0,1,0
2,2,1,9,1,7,3,2,1,2,26,0,2,1,2,4651,2,700,3,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
1,3,1,9,1,5,2,4,1,1,70,0,2,1,1,6211,9,400,1,4,4,3,7,0,0,1,6,0,1,1,2,-1.0,1,0
6,5,4,13,1,2,6,1,1,1,36,1,1,0,1,4807,2,400,2,4,4,3,5,0,0,0,1,0,1,0,1,-1.0,1,0
7,3,6,13,1,5,8,3,1,1,31,0,1,0,2,5967,9,400,4,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
8,5,6,0,1,1,7,1,1,1,44,0,2,1,5,12623,14,400,2,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,2,0
0,3,1,6,1,6,1,3,1,2,0,0,2,1,5,2968,11,400,4,4,4,5,0,0,0,0,0,0,1,0,2,-1.0,2,1
6,3,5,6,1,6,6,2,0,2,27,0,2,1,1,12916,15,400,4,4,4,1,6,0,0,0,1,4,3,2,2,-1.0,1,0
11,2,6,17,1,5,12,3,1,1,65,0,1,0,1,11524,4,400,3,4,4,3,7,0,0,0,0,0,1,2,1,-1.0,1,0
11,3,0,2,0,1,12,3,1,1,46,0,2,1,1,10143,11,400,4,4,4,1,7,0,0,0,6,0,1,1,2,-1.0,1,0
0,2,5,17,1,2,9,3,1,1,57,0,1,0,1,3172,1,400,4,4,4,1,7,1,0,0,3,4,2,0,1,-1.0,1,0
1,2,2,6,1,6,2,3,1,1,31,0,1,0,1,3136,2,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
6,1,1,17,1,7,7,2,0,1,56,0,1,0,1,11787,1,400,3,4,4,3,7,0,0,0,6,0,1,2,1,-1.0,1,0
8,5,1,0,1,2,7,2,1,2,33,1,2,1,2,6719,2,400,1,4,4,5,6,1,0,0,6,0,1,1,2,-1.0,1,0
4,4,0,6,1,2,5,5,1,1,37,0,4,1,5,9670,12,400,4,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,2,1
0,3,0,5,1,6,1,4,1,1,47,1,1,0,2,14017,10,400,4,4,4,1,7,0,0,0,6,0,1,2,1,-1.0,1,0
0,2,3,6,1,2,1,2,1,1,36,0,2,1,1,12113,2,400,3,4,4,3,6,0,0,0,3,0,1,2,2,-1.0,1,0
6,3,6,9,1,5,7,3,1,2,34,0,1,0,1,4445,16,400,3,4,4,1,5,0,0,0,1,0,1,0,1,-1.0,1,0
7,2,1,13,1,6,8,3,1,1,46,0,0,0,1,14216,9,400,2,4,4,3,7,0,0,0,1,0,1,2,0,-1.0,1,0
2,1,2,17,1,2,3,1,0,0,35,1,1,0,1,4852,7,400,1,4,4,1,4,0,0,0,0,4,2,0,1,-1.0,1,0
3,3,1,9,1,1,4,4,1,1,34,0,1,0,1,12641,5,400,2,4,4,1,6,0,0,0,0,0,1,2,1,-1.0,1,0
9,3,4,13,1,1,10,3,1,1,36,0,2,1,2,5827,8,400,2,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
11,1,2,15,1,6,12,1,1,1,32,0,2,1,2,13649,12,400,1,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,1,0
5,3,6,6,1,6,6,4,0,1,28,1,1,0,1,2835,7,400,3,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,1,0
9,5,4,17,0,1,3,1,1,2,24,0,1,0,1,15418,4,400,4,4,4,5,4,0,0,0,1,0,1,2,1,-1.0,1,1
0,5,4,6,1,7,9,1,1,2,64,1,0,0,5,10944,8,700,1,4,4,0,7,0,0,0,6,0,1,1,0,-1.0,2,0
4,5,1,9,1,7,4,1,1,1,48,1,1,0,1,9748,12,400,4,4,4,5,5,0,0,0,6,0,1,1,1,-1.0,1,0
9,1,3,15,1,6,10,3,1,2,26,0,1,0,2,15309,11,400,3,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,1
3,1,0,17,1,2,4,3,0,2,34,0,2,1,0,10731,2,400,2,4,4,5,4,0,0,0,0,0,1,1,2,-1.0,0,0
10,4,2,17,1,6,11,4,1,1,41,1,0,0,2,8066,16,400,2,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,1,0
11,1,1,9,1,6,12,1,0,2,24,0,2,1,1,8123,1,400,1,4,4,3,4,0,0,0,6,0,1,1,2,-1.0,1,0
6,2,4,17,1,5,7,2,1,1,26,0,1,0,1,5797,2,400,2,3,3,1,5,0,0,0,0,4,2,0,1,-1.0,1,0
4,2,5,13,1,6,5,2,1,1,46,1,0,0,1,15402,10,400,4,4,4,0,7,0,0,0,3,0,1,2,0,-1.0,1,0
6,1,0,6,1,7,7,2,1,1,52,0,1,0,1,11880,4,400,3,4,4,3,7,0,0,0,0,0,1,2,1,-1.0,1,0
0,4,6,13,1,2,9,5,0,2,26,0,0,0,5,8590,12,400,2,4,4,3,6,0,0,0,6,4,2,1,0,-1.0,2,0
6,2,1,13,1,2,7,2,0,2,21,0,0,0,0,6794,16,400,2,4,4,0,3,0,0,0,6,0,1,1,0,-1.0,0,0
7,2,5,9,1,5,8,2,0,1,35,0,0,0,1,10827,5,400,4,4,4,1,5,0,0,0,1,0,1,1,0,-1.0,1,0
10,2,4,2,1,7,11,4,1,1,54,0,2,1,2,7163,6,400,4,4,4,1,5,0,0,0,0,0,1,1,2,-1.0,1,0
11,3,3,6,1,2,11,1,1,2,28,1,2,1,1,13412,12,400,1,4,4,3,5,0,0,1,0,0,1,2,2,-1.0,1,0
2,2,4,13,0,7,3,3,1,1,43,0,1,0,2,4475,7,400,2,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
4,5,5,6,1,7,4,1,1,2,33,0,2,1,1,1739,15,400,2,4,4,0,4,0,0,0,0,0,1,0,2,-1.0,1,0
1,5,5,17,1,5,10,3,1,1,41,0,1,0,1,5919,10,400,1,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
9,4,0,18,1,6,10,5,1,1,47,0,0,0,2,8303,10,400,4,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,0
2,5,6,6,1,7,8,5,1,1,45,1,1,0,5,6214,15,400,4,4,4,0,0,0,0,0,0,0,1,1,1,-1.0,2,0
4,2,6,13,1,7,5,2,1,2,38,0,2,1,1,92,13,400,2,4,4,5,6,0,0,0,3,1,1,0,2,-1.0,1,0
10,3,1,6,1,2,11,4,1,2,43,1,0,0,1,2511,14,400,4,4,4,3,6,0,0,0,3,0,1,0,0,-1.0,1,0
6,4,3,6,1,2,7,4,1,2,0,0,2,1,5,11879,13,400,4,4,4,5,0,0,0,0,0,0,1,2,2,-1.0,2,0
3,2,0,9,1,1,4,2,1,1,45,1,2,1,5,5296,15,400,3,4,4,3,6,0,0,0,3,0,1,0,2,-1.0,2,0
5,5,1,6,1,5,2,1,1,1,46,0,2,1,2,12716,10,400,3,4,4,5,7,0,0,0,6,0,1,2,2,-1.0,1,0
6,3,3,17,1,5,7,5,0,1,41,0,1,0,1,7596,10,400,2,4,4,3,1,0,0,0,1,0,1,1,1,-1.0,1,0
9,2,1,13,1,2,10,2,1,2,31,0,2,1,2,11198,1,400,2,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,1,0
6,3,0,9,1,1,7,3,1,2,34,1,4,1,5,10519,8,400,2,4,4,0,4,0,0,0,1,0,1,1,1,-1.0,2,0
5,4,3,13,1,1,2,1,1,1,32,1,0,0,1,5538,14,400,2,4,4,0,5,0,0,0,6,0,1,0,0,-1.0,1,0
8,2,5,9,1,1,9,2,1,1,47,0,2,1,2,5769,2,400,3,4,4,3,6,0,0,0,1,0,1,0,2,-1.0,1,0
0,3,0,9,1,2,1,3,1,2,23,1,0,0,1,9845,7,400,1,4,4,1,4,0,0,0,6,0,1,1,0,-1.0,1,0
10,1,5,13,0,5,11,1,1,1,78,0,0,0,1,6922,4,400,1,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,1,1
2,2,1,13,1,6,3,2,1,1,63,0,0,0,0,6273,3,400,2,4,4,0,7,0,0,0,1,0,1,1,0,-1.0,0,0
5,4,5,2,1,6,6,4,1,1,42,0,2,1,2,12861,6,400,4,4,4,1,3,0,0,0,0,0,1,2,2,-1.0,1,0
11,4,4,2,1,1,12,4,0,2,24,1,2,1,1,12782,12,400,2,4,4,1,4,0,0,0,1,0,1,2,2,-1.0,1,0
6,3,1,6,1,7,7,5,1,2,0,0,2,1,5,8468,6,400,4,4,4,1,0,0,0,0,0,0,1,1,2,-1.0,2,0
11,3,2,17,1,5,11,1,1,1,46,0,2,1,1,7755,11,400,2,4,4,3,7,0,0,0,0,0,1,1,2,-1.0,1,0
8,1,3,6,1,7,7,3,1,1,43,0,1,0,0,4457,11,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,0,0
0,1,4,6,1,2,1,2,1,1,41,1,2,1,1,11360,14,400,3,4,4,3,6,0,0,1,0,0,1,2,2,-1.0,1,0
9,4,0,13,1,1,10,4,0,2,45,0,2,1,0,2781,13,400,1,4,4,5,6,0,0,0,1,0,1,0,2,-1.0,0,0
9,2,6,0,0,3,5,1,1,1,42,0,0,0,5,2851,2,400,2,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,2,0
0,4,3,13,1,2,1,4,1,1,54,0,1,0,1,8162,3,400,4,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,1,0
11,4,1,6,1,7,12,4,1,2,59,0,2,1,1,8120,8,400,2,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
10,2,6,2,0,7,3,5,1,1,28,0,6,2,5,13418,6,400,4,4,4,3,5,0,0,0,3,0,1,2,0,-1.0,2,0
9,2,4,9,1,5,10,4,1,1,41,0,1,0,1,8428,6,400,4,4,4,5,6,0,0,0,1,0,1,1,1,-1.0,1,0
2,4,0,6,1,6,5,1,1,2,0,1,1,0,5,246,3,400,4,4,4,0,0,0,0,0,0,0,1,0,1,-1.0,2,0
3,3,0,13,0,1,4,3,1,2,23,1,1,0,5,12130,12,400,4,4,4,3,4,0,0,0,1,0,1,2,1,-1.0,2,0
5,4,4,6,1,5,6,4,0,2,25,0,1,0,0,9392,11,400,3,4,4,1,4,0,0,0,3,0,1,1,1,-1.0,0,0
1,4,0,2,1,7,2,5,1,1,42,0,0,0,5,1260,13,400,1,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,2,0
4,1,5,6,1,7,5,4,1,2,28,0,0,0,5,386,7,400,3,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,1
7,4,3,9,1,7,1,3,0,1,32,0,1,0,1,15043,6,400,1,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,0
9,1,5,13,1,1,3,3,0,2,26,1,1,0,1,12587,8,700,2,4,4,5,6,0,0,0,3,0,1,2,1,-1.0,1,0
5,4,6,9,1,5,6,4,1,1,57,1,0,0,1,2557,13,400,2,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
4,1,4,5,1,1,5,3,0,2,33,1,0,0,0,13476,12,400,4,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,0,0
1,4,5,13,1,1,2,4,0,2,33,1,0,0,1,569,5,400,2,4,4,0,5,0,0,0,1,0,1,0,0,-1.0,1,0
8,3,5,17,1,5,9,3,1,1,26,1,1,0,1,12264,6,400,2,4,4,5,5,0,0,0,6,0,1,2,1,-1.0,1,0
8,3,6,17,1,5,9,3,1,2,35,0,2,1,2,1497,8,400,4,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
11,3,4,16,1,7,5,2,1,1,48,0,0,0,1,3591,3,400,2,4,4,0,7,0,0,0,6,0,1,0,0,-1.0,1,0
