Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
10,5,0,13,1,2,11,5,1,1,22,1,1,0,1,9188,5,400,3,4,4,3,4,0,0,0,6,0,1,1,1,-1.0,1,0
2,3,1,9,1,2,3,3,1,2,30,0,1,0,1,5917,14,500,4,4,4,5,5,0,0,0,0,2,1,0,1,-1.0,1,0
10,4,4,9,1,5,11,4,1,2,45,0,2,1,2,4441,10,400,1,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
10,2,4,2,1,7,11,4,1,1,54,0,2,1,2,7163,6,400,4,4,4,1,5,0,0,0,0,0,1,1,2,-1.0,1,0
4,3,0,17,1,6,5,5,1,1,51,1,1,0,0,5174,11,400,2,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,0,0
1,1,1,9,1,5,2,1,1,1,28,0,1,0,1,107,11,400,2,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
11,3,5,6,1,2,12,4,1,1,33,0,0,0,2,2710,2,400,2,4,4,3,5,0,0,0,0,4,2,0,0,-1.0,1,0
7,5,5,6,1,5,8,5,1,2,31,0,0,0,2,12114,14,400,3,4,4,3,5,0,0,0,6,0,1,2,0,-1.0,1,0
4,5,3,9,1,5,4,1,0,2,53,0,1,0,1,6784,8,500,3,4,4,3,7,0,0,0,0,2,2,1,1,-1.0,1,0
9,5,4,6,1,2,3,1,1,1,47,0,1,0,1,4971,4,400,1,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
0,2,1,6,1,7,1,2,0,1,45,0,2,1,1,9721,5,400,4,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
4,3,4,17,1,6,5,4,1,2,29,0,1,0,0,13529,2,400,4,4,4,3,6,0,0,0,3,0,1,2,1,-1.0,0,0
8,1,0,9,1,2,9,2,1,1,39,1,1,0,5,9549,16,700,4,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,2,0
3,1,4,17,1,1,4,1,1,1,36,0,2,1,1,7436,1,400,3,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
1,2,3,2,1,5,2,4,1,1,55,0,7,2,5,9093,15,400,3,4,4,1,5,0,0,0,1,0,1,1,1,-1.0,2,0
11,5,4,13,1,5,11,1,1,1,37,1,0,0,1,10238,12,400,4,4,4,1,5,0,1,0,0,0,1,1,0,-1.0,1,0
7,3,3,9,1,5,1,2,1,2,32,0,2,1,1,2472,1,400,1,4,4,1,4,0,0,0,1,0,1,0,2,-1.0,1,0
5,5,2,17,1,6,12,3,1,1,54,1,0,0,5,11510,12,400,2,4,4,1,7,0,0,0,1,0,1,2,0,-1.0,2,0
0,3,4,5,1,6,1,3,1,1,60,0,0,0,3,8970,10,400,3,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,2,0
2,5,0,9,1,6,5,1,1,1,41,0,1,0,2,191,1,400,4,4,4,0,7,0,0,0,3,0,1,0,1,-1.0,1,0
5,5,1,13,1,6,2,2,1,1,26,1,0,0,1,14867,8,400,4,4,4,1,6,0,0,0,0,0,1,2,0,-1.0,1,0
7,1,2,9,1,7,8,3,1,1,45,1,4,1,5,13530,7,400,1,4,4,0,7,0,0,0,0,0,1,2,1,-1.0,2,0
11,1,4,6,1,6,12,3,1,1,33,0,2,1,1,9249,12,400,1,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
0,1,5,13,1,7,1,2,1,1,44,0,0,0,0,12196,4,400,3,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,0,0
3,2,1,2,1,6,4,2,1,1,38,0,0,0,5,5580,8,400,4,4,4,5,4,0,0,0,0,0,1,0,0,-1.0,2,0
10,2,6,13,0,6,11,3,0,2,43,0,2,1,1,10893,13,400,3,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
4,1,3,18,1,6,5,1,1,1,30,0,2,1,5,15269,14,400,3,4,4,5,6,0,0,0,3,0,1,2,2,-1.0,2,0
5,3,4,17,0,2,6,3,1,1,31,0,1,0,0,10263,9,400,2,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,0,0
2,2,5,6,1,6,3,2,0,2,34,0,2,1,1,11328,7,400,1,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
3,1,0,13,1,2,4,2,1,1,44,1,2,1,1,3587,16,400,1,4,4,3,7,0,0,0,1,0,1,0,2,-1.0,1,0
7,3,2,9,1,6,9,2,1,2,30,0,2,1,2,6559,14,400,1,4,4,5,5,0,0,0,0,0,1,1,2,-1.0,1,0
8,2,1,6,1,6,7,3,1,1,48,1,4,1,5,3525,3,400,2,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,2,0
8,2,5,13,1,7,7,1,1,2,34,0,1,0,2,8940,13,400,1,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
11,2,1,13,0,5,12,3,1,1,47,0,2,1,1,8204,14,400,3,4,4,3,6,0,0,0,3,0,1,1,2,-1.0,1,0
4,5,2,13,1,1,4,1,1,2,39,0,2,1,1,10099,4,500,4,4,4,3,5,1,0,0,0,0,1,1,2,-1.0,1,0
5,3,1,13,1,2,6,3,1,1,44,0,1,0,1,3059,16,400,2,4,4,1,6,0,0,0,1,0,1,0,1,-1.0,1,0
10,1,4,13,1,6,11,3,1,1,29,0,1,0,1,11740,9,400,3,4,4,1,6,0,0,0,1,1,2,2,1,-1.0,1,0
11,1,5,15,1,5,12,2,1,1,50,0,2,1,2,7956,15,400,1,4,4,0,6,0,0,0,3,0,1,1,2,-1.0,1,0
8,1,5,6,1,6,9,1,1,1,53,0,2,1,2,3421,2,400,2,4,4,0,6,0,0,0,6,0,1,0,2,-1.0,1,0
9,3,2,2,1,6,10,4,1,1,50,0,0,0,2,11098,9,400,3,4,4,1,7,0,0,0,0,0,1,1,0,-1.0,1,0
9,3,1,17,1,2,10,3,1,1,65,0,2,1,1,3244,6,400,2,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,1,0
6,3,5,6,1,6,7,3,0,1,43,0,1,0,2,2447,12,400,1,4,4,0,6,0,0,0,3,0,1,0,1,-1.0,1,0
6,5,6,6,1,1,6,1,1,1,27,0,1,0,1,10934,4,400,2,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,0
7,2,5,2,1,6,8,2,1,1,30,0,2,1,3,14255,4,400,1,4,4,3,6,0,0,0,3,0,1,2,2,-1.0,2,0
11,4,6,13,1,2,11,1,0,1,34,0,1,0,1,8372,14,400,4,4,4,3,4,0,0,0,6,0,1,1,1,-1.0,1,0
5,2,0,2,1,1,6,2,1,1,53,0,2,1,3,14062,11,400,4,4,4,3,6,0,0,0,1,0,1,2,2,-1.0,2,0
7,3,5,2,1,6,8,3,1,2,31,1,0,0,5,5287,2,400,2,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,2,0
9,3,5,9,0,6,10,3,1,1,44,0,2,1,2,8101,6,400,1,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
10,3,4,17,1,5,11,3,1,2,30,0,2,1,1,11134,13,400,2,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
5,2,1,17,1,6,11,4,1,1,43,0,0,0,1,9593,12,400,3,4,4,3,6,0,0,0,6,0,1,1,0,-1.0,1,0
4,1,5,13,1,5,5,1,1,1,54,1,0,0,1,11806,9,400,2,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,1,0
7,5,4,13,1,3,1,1,0,1,37,0,2,1,1,1047,3,400,2,4,4,3,3,0,0,0,6,0,1,0,2,-1.0,1,0
11,1,0,9,1,1,12,5,0,1,33,0,2,1,1,3299,16,400,1,4,4,0,6,0,0,0,1,0,1,0,2,-1.0,1,0
5,3,5,13,1,7,6,3,1,1,38,0,1,0,1,3154,15,400,2,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
10,2,2,6,1,6,11,2,1,1,29,0,0,0,1,8650,16,700,1,4,4,5,6,0,0,0,6,0,1,1,0,-1.0,1,0
5,4,4,6,1,1,6,4,1,1,47,1,2,1,1,11948,7,400,3,4,4,0,7,0,0,0,6,0,1,2,2,-1.0,1,0
8,3,4,9,1,1,9,4,1,1,41,0,1,0,5,9707,11,400,4,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,2,0
1,5,5,2,1,5,12,1,1,1,39,0,1,0,1,4760,15,400,1,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
2,1,5,9,0,5,3,3,1,1,40,0,2,1,2,13090,11,400,4,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
9,3,6,17,1,2,5,2,1,1,54,0,1,0,1,7639,10,400,4,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
7,5,1,2,1,1,1,1,1,2,38,0,2,1,2,6515,16,400,3,4,4,1,6,0,0,0,3,0,1,1,2,-1.0,1,0
3,2,0,6,1,1,4,2,1,2,0,0,2,1,5,10305,9,400,3,4,4,1,0,0,0,0,0,0,1,1,2,-1.0,2,0
11,2,1,13,1,4,11,1,1,1,35,1,1,0,1,10552,5,400,4,4,4,0,4,0,0,0,0,0,1,1,1,-1.0,1,0
9,2,0,17,0,5,10,3,1,2,30,0,1,0,1,6671,5,400,3,4,4,0,6,0,0,0,3,0,1,1,1,-1.0,1,0
3,2,1,2,1,6,4,2,0,1,30,1,0,0,5,268,3,400,2,4,4,1,5,0,0,0,3,0,1,0,0,-1.0,2,0
7,4,6,2,1,1,9,3,1,2,27,0,1,0,2,6499,5,400,4,4,4,3,6,1,0,0,1,0,1,1,1,-1.0,1,0
1,5,6,13,1,1,12,1,1,1,33,0,1,0,2,7967,2,400,1,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
9,4,0,13,1,1,10,4,0,2,45,0,2,1,0,2781,13,400,1,4,4,5,6,0,0,0,1,0,1,0,2,-1.0,0,0
10,3,0,16,1,6,11,3,1,1,39,1,0,0,1,659,5,400,4,4,4,1,6,0,0,0,1,0,1,0,0,-1.0,1,0
9,5,5,6,1,7,3,3,1,1,40,0,1,0,2,13046,13,400,1,4,4,3,6,0,0,0,3,0,1,2,1,-1.0,1,0
9,3,0,6,1,1,3,2,1,2,31,1,1,0,2,8079,2,400,1,4,4,3,4,0,0,0,6,0,1,1,1,-1.0,1,0
2,4,3,13,1,7,8,2,1,1,29,0,0,0,1,2850,3,400,3,4,4,3,4,0,0,0,1,0,1,0,0,-1.0,1,0
2,1,3,9,1,2,3,1,0,1,29,0,1,0,2,7819,3,400,3,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
5,3,1,13,0,6,6,3,1,2,44,0,2,1,1,8491,4,400,2,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
8,5,1,13,1,1,7,1,0,1,26,1,0,0,2,13458,3,400,4,4,4,1,6,0,0,0,1,0,1,2,0,-1.0,1,0
4,5,5,13,1,1,4,1,1,2,28,0,0,0,2,15127,13,400,1,4,4,3,6,0,0,0,3,0,1,2,0,-1.0,1,0
6,1,1,17,1,6,7,1,1,2,49,0,2,1,1,14364,15,400,1,4,4,5,7,0,0,0,1,0,1,2,2,-1.0,1,0
4,4,0,17,1,1,5,4,1,1,28,1,2,1,1,8800,15,400,1,4,4,3,6,0,0,0,0,4,2,1,2,-1.0,1,0
11,4,4,13,0,7,12,5,1,1,46,0,0,0,0,13316,7,400,2,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,0,0
9,3,4,5,1,5,10,3,1,1,59,0,1,0,3,633,11,400,1,4,4,1,7,0,0,1,3,0,1,0,1,-1.0,2,0
7,1,0,2,1,6,8,2,1,1,35,0,1,0,2,4470,8,400,1,4,4,0,4,0,0,0,0,0,3,0,1,-1.0,1,0
11,1,2,17,1,2,12,1,0,1,26,0,2,1,5,3277,14,400,4,4,4,1,4,0,0,0,0,1,2,0,2,-1.0,2,0
0,2,2,17,1,7,1,2,0,1,42,0,2,1,1,699,16,400,4,4,4,3,5,0,0,0,6,0,1,0,2,-1.0,1,0
6,4,6,17,1,1,2,1,1,2,38,1,1,0,2,2446,12,400,2,4,4,0,7,0,0,1,0,0,1,0,1,-1.0,1,0
9,2,2,13,1,2,10,3,1,2,33,0,1,0,1,10609,1,500,4,4,4,3,5,0,0,0,0,2,1,1,1,-1.0,1,0
5,1,2,2,1,5,6,4,1,1,53,0,1,0,2,14377,1,400,1,4,4,3,7,0,0,0,6,0,1,2,1,-1.0,1,0
4,5,3,2,1,1,4,1,1,2,21,0,2,1,1,2107,15,400,1,4,4,3,5,0,0,0,3,0,1,0,2,-1.0,1,0
10,4,4,9,1,1,10,1,1,1,25,0,1,0,1,1501,14,400,1,4,4,1,4,0,0,0,3,0,1,0,1,-1.0,1,0
2,4,1,13,1,6,3,4,1,1,71,0,2,1,2,4308,7,400,3,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
0,4,3,13,0,2,1,4,1,2,32,1,0,0,2,12576,12,400,2,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
5,2,5,9,1,6,2,4,1,1,64,0,0,0,5,9941,7,400,1,4,4,0,7,0,0,0,3,0,1,1,0,-1.0,2,0
11,4,6,13,1,5,12,5,1,1,39,0,2,1,1,2090,6,400,2,4,4,0,6,0,0,0,0,0,1,0,2,-1.0,1,0
5,2,4,18,1,5,6,2,1,1,45,0,1,0,3,14228,6,400,4,4,4,3,6,0,0,0,0,0,3,2,1,-1.0,2,0
2,4,2,12,1,2,3,4,1,1,49,0,2,1,2,11986,8,500,2,4,4,3,7,0,0,0,3,2,1,2,2,-1.0,1,0
9,1,0,13,0,6,10,2,1,1,46,1,1,0,1,12855,9,400,4,4,4,1,7,0,0,0,0,0,1,2,1,-1.0,1,0
10,2,1,9,1,6,11,2,1,1,46,0,2,1,2,13945,6,400,4,4,4,5,6,0,0,0,0,4,2,2,2,-1.0,1,0
7,4,6,6,1,2,8,4,1,1,42,1,1,0,1,4009,5,400,4,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,1,0
10,1,4,13,1,5,11,3,1,1,51,1,1,0,2,5081,14,400,1,4,4,5,7,0,0,0,1,0,1,0,1,-1.0,1,0
9,4,1,9,1,2,10,4,1,1,63,0,1,0,1,7622,4,400,3,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,1,0
10,2,6,6,1,5,11,4,0,2,19,0,1,0,1,8877,15,400,3,4,4,0,1,1,0,0,0,0,1,1,1,-1.0,1,0
3,1,6,17,1,1,4,4,1,1,55,0,1,0,2,12138,3,400,3,4,4,0,6,1,0,0,1,0,1,2,1,-1.0,1,0
1,4,1,6,1,5,8,3,1,2,0,0,1,0,5,244,7,400,1,4,4,0,0,0,0,0,0,0,1,0,1,-1.0,2,0
9,2,2,11,0,6,10,5,1,1,42,0,0,0,1,4568,10,400,1,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,1,0
8,2,1,9,1,6,9,2,0,1,38,0,2,1,1,11805,5,400,1,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
10,4,0,6,1,2,11,4,1,1,32,0,4,1,5,8931,1,400,3,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,2,0
9,2,5,17,1,6,10,2,1,2,35,0,1,0,5,14536,15,500,2,4,4,3,5,0,0,0,1,2,1,2,1,-1.0,2,0
7,5,4,13,1,2,1,1,1,1,41,0,1,0,1,4502,8,400,2,4,4,0,6,0,0,0,1,0,1,0,1,-1.0,1,0
8,2,3,5,1,7,7,1,1,1,41,0,2,1,2,2465,8,400,3,4,4,3,6,0,0,0,3,0,1,0,2,-1.0,1,0
2,1,0,2,1,5,3,4,1,1,57,0,1,0,5,4659,5,400,4,4,4,3,7,0,0,0,3,0,1,0,1,-1.0,2,0
4,3,2,6,1,6,5,5,1,3,37,1,1,0,1,9302,16,400,1,4,4,3,6,0,0,0,1,0,1,1,1,-1.0,1,0
11,2,1,9,1,7,12,3,0,2,35,0,1,0,1,13148,8,400,2,4,4,3,5,0,0,0,6,0,1,2,1,-1.0,1,0
11,2,4,13,1,6,12,2,1,1,45,1,1,0,1,1262,7,400,1,4,4,3,5,0,0,0,6,0,1,0,1,-1.0,1,0
0,4,6,17,1,7,1,4,0,1,41,0,2,1,2,6449,7,700,3,4,4,3,6,0,0,0,3,0,1,1,2,-1.0,1,0
3,4,2,6,1,6,8,2,0,2,27,0,2,1,1,3945,5,400,4,4,4,1,6,0,0,0,1,0,1,0,2,-1.0,1,0
10,1,1,5,1,1,10,2,1,1,45,1,6,2,5,3796,11,400,4,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,2,0
9,3,6,13,1,5,10,3,1,1,64,0,1,0,1,6297,10,400,2,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,1,0
11,1,4,17,1,1,12,1,1,2,28,1,1,0,1,13763,5,400,4,4,4,0,5,0,0,0,0,0,1,2,1,-1.0,1,0
8,2,2,0,1,5,7,3,1,1,46,0,0,0,2,10000,16,400,2,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
0,3,3,17,1,6,1,4,1,1,26,0,0,0,1,2758,14,400,2,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
0,5,3,9,1,5,9,4,1,2,27,0,1,0,1,7563,12,400,3,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,1,0
4,1,3,2,1,2,5,2,0,1,42,0,1,0,1,13767,4,400,4,4,4,1,6,0,0,0,0,0,1,2,1,-1.0,1,0
2,1,1,2,1,1,3,3,1,2,35,0,1,0,1,1172,11,400,4,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,1,0
6,5,4,17,1,1,6,1,1,2,18,1,1,0,1,2074,16,400,4,4,4,1,1,0,0,0,3,0,1,0,1,-1.0,1,0
2,3,5,13,0,7,3,4,1,1,63,1,1,0,1,13486,3,700,4,4,4,0,7,0,0,0,3,0,1,2,1,-1.0,1,0
1,3,1,13,1,1,2,3,1,2,30,0,0,0,1,14351,10,400,2,4,4,1,5,0,0,0,0,0,3,2,0,-1.0,1,0
10,4,2,17,1,2,11,4,1,1,35,1,1,0,1,3552,8,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
11,1,1,6,0,6,12,1,1,1,41,0,2,1,2,204,6,400,4,4,4,0,6,0,0,0,0,0,1,0,2,-1.0,1,0
4,4,1,9,1,7,5,4,1,1,56,0,1,0,1,6788,10,400,4,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
1,2,6,17,1,7,2,3,1,2,32,0,1,0,1,2786,11,400,2,4,4,3,5,0,0,0,6,0,1,0,1,-1.0,1,0
5,1,5,9,1,1,6,2,0,1,50,1,1,0,5,11002,4,400,1,4,4,3,7,1,0,0,3,0,1,1,1,-1.0,2,0
4,3,4,3,1,1,5,5,0,2,29,1,0,0,1,725,7,400,1,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,1,0
3,3,3,6,1,1,4,4,1,1,36,0,4,1,5,2130,15,400,4,4,4,1,2,0,0,0,0,0,1,0,1,-1.0,2,0
7,3,3,5,1,6,8,4,1,1,47,0,2,1,4,1893,11,400,2,4,4,0,7,0,0,0,0,0,1,0,2,-1.0,2,0
4,2,5,17,1,5,5,3,1,1,36,1,1,0,1,12730,9,400,1,4,4,3,7,0,0,0,1,0,1,2,1,-1.0,1,0
9,3,1,9,1,2,10,3,0,1,28,1,1,0,1,9000,1,400,2,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
4,1,3,13,1,1,5,3,0,2,34,1,0,0,0,13495,11,400,4,4,4,0,4,0,0,0,6,0,1,2,0,-1.0,0,0
3,2,1,13,1,2,4,2,1,1,42,0,1,0,1,10446,2,400,4,4,4,1,7,0,0,0,6,0,1,1,1,-1.0,1,0
3,5,5,18,1,1,8,3,1,1,48,0,2,1,4,9344,3,400,1,4,4,5,6,0,0,0,6,0,1,1,2,-1.0,2,0
4,1,5,2,1,6,4,2,1,2,34,0,2,1,2,10629,11,400,3,4,4,5,5,0,0,0,1,0,1,1,2,-1.0,1,0
7,2,4,17,1,1,8,2,0,1,48,1,0,0,1,9604,11,400,3,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,1,0
6,2,0,17,1,7,7,4,1,1,28,0,1,0,1,6127,10,400,4,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,1,0
3,2,5,2,1,7,4,2,1,1,28,0,1,0,1,12055,15,400,2,4,4,3,6,0,0,0,1,4,3,2,1,-1.0,1,0
0,1,2,13,1,7,1,1,1,1,35,0,2,1,1,7355,5,400,2,4,4,3,5,0,0,0,1,0,1,1,2,-1.0,1,0
10,4,2,13,1,7,10,3,1,2,24,0,1,0,1,9609,2,400,4,4,4,3,4,0,0,0,1,0,1,1,1,-1.0,1,0
5,3,4,13,1,7,2,1,0,1,50,0,2,1,2,880,3,400,3,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
0,4,6,2,1,6,9,1,1,1,52,1,6,2,5,3180,15,400,4,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,2,0
10,1,1,17,1,7,11,1,1,2,35,1,0,0,1,8559,9,400,4,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,1,0
