Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
8,1,0,3,1,6,9,2,1,1,38,0,1,0,2,7465,5,400,1,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,1,0
9,1,0,17,1,7,3,3,1,1,39,0,1,0,1,4602,6,400,2,4,4,0,6,1,0,0,1,0,1,0,1,-1.0,1,0
7,2,1,17,1,5,8,2,1,1,50,0,2,1,1,1862,11,400,3,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,1
7,5,5,17,0,7,1,1,1,1,40,1,0,0,1,15371,5,400,3,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
6,3,0,9,1,2,7,3,1,1,30,0,1,0,1,597,10,400,4,4,4,1,5,0,0,0,1,0,1,0,1,-1.0,1,0
1,5,5,9,1,2,12,1,0,1,53,0,2,1,2,7628,13,400,2,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
2,3,1,13,0,2,5,5,1,2,31,1,0,0,1,11301,9,400,2,4,4,5,5,0,0,0,6,0,1,1,0,-1.0,1,0
10,5,3,9,1,7,10,3,1,1,40,0,1,0,1,9002,12,400,3,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,1,0
1,1,0,9,1,6,2,2,0,2,27,0,2,1,2,3171,1,400,1,4,4,1,6,0,0,0,6,0,1,0,2,-1.0,1,0
1,2,1,9,1,2,2,3,1,1,42,0,2,1,2,2095,11,400,3,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
7,2,1,6,1,2,8,2,1,1,51,0,2,1,2,12383,1,400,4,4,4,5,7,0,0,0,1,0,3,2,2,-1.0,1,0
9,3,4,9,1,5,10,3,1,2,30,0,2,1,1,8245,11,400,3,4,4,1,5,0,0,0,1,0,1,1,2,-1.0,1,0
11,4,0,9,1,1,12,4,1,2,33,0,0,0,1,576,8,400,3,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
1,3,4,17,1,5,2,3,1,1,41,0,1,0,2,11172,8,400,4,4,4,3,7,0,0,1,6,0,1,1,1,-1.0,1,0
9,4,3,17,1,1,3,1,1,1,62,0,2,1,1,11083,15,400,4,4,4,1,7,0,0,0,3,0,1,1,2,-1.0,1,0
9,1,6,17,1,2,10,1,1,1,27,0,0,0,1,2176,8,400,2,4,4,0,5,0,0,0,1,0,1,0,0,-1.0,1,0
0,3,6,9,1,5,1,4,1,2,28,0,1,0,1,395,8,400,3,4,4,1,5,0,0,0,1,0,1,0,1,-1.0,1,0
6,1,0,0,1,6,7,1,1,1,65,1,0,0,1,9224,9,400,2,4,4,1,7,0,0,0,0,0,1,1,0,-1.0,1,0
9,1,4,13,1,1,10,1,1,1,62,1,0,0,0,2661,7,400,2,4,4,0,6,0,0,0,3,0,1,0,0,-1.0,0,0
2,5,0,17,1,2,5,2,1,1,42,0,2,1,1,6890,10,400,2,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
6,4,4,17,1,2,6,1,1,2,26,0,1,0,1,4661,9,400,1,4,4,0,4,0,0,0,1,0,1,0,1,-1.0,1,1
9,2,0,0,1,1,10,4,1,1,44,0,0,0,1,12349,16,400,1,4,4,0,6,0,0,0,3,4,2,2,0,-1.0,1,0
8,1,6,6,1,5,9,1,1,1,45,0,2,1,1,15153,2,400,4,4,4,5,6,0,0,0,1,0,1,2,2,-1.0,1,0
0,1,3,6,1,6,1,1,1,1,37,1,2,1,1,13274,9,400,3,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
1,2,0,15,1,7,2,4,1,1,48,0,1,0,2,13455,4,700,1,4,4,5,7,0,0,0,3,0,1,2,1,-1.0,1,0
7,2,0,6,1,1,8,2,0,1,45,1,0,0,0,2425,13,400,3,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,0,0
5,3,5,3,1,7,6,4,1,2,32,0,2,1,2,14189,9,400,1,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
1,5,6,17,0,7,12,2,0,1,50,1,0,0,1,2776,13,400,3,4,4,0,7,0,0,0,1,0,1,0,0,-1.0,1,0
4,1,3,6,1,2,5,2,0,1,56,0,2,1,1,8708,15,400,4,4,4,1,7,0,0,0,1,0,1,1,2,-1.0,1,0
3,1,6,0,1,5,4,2,1,1,51,1,0,0,2,1973,13,400,4,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
9,1,5,6,1,7,10,1,1,1,36,0,2,1,1,12220,2,400,1,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
6,2,2,13,1,5,6,3,1,1,32,0,1,0,1,12552,16,400,1,4,4,0,6,1,0,0,1,0,1,2,1,-1.0,1,0
6,3,0,17,1,6,7,3,1,1,45,1,1,0,1,7786,14,400,4,4,4,3,7,0,0,0,1,0,1,1,1,-1.0,1,0
3,3,4,18,1,7,8,1,1,1,38,1,2,1,1,13029,4,400,3,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,1,0
5,2,0,5,1,2,6,3,1,1,56,1,0,0,2,13389,7,400,4,4,4,1,7,0,0,0,3,0,1,2,0,-1.0,1,0
2,3,0,6,0,5,2,1,1,1,34,0,1,0,1,12940,6,400,4,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,0
5,3,1,5,1,6,6,4,1,1,36,0,0,0,5,9591,3,400,4,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,2,0
9,1,5,17,0,5,10,1,1,1,50,0,0,0,1,5764,10,500,2,4,4,1,7,0,0,0,6,2,1,0,0,-1.0,1,0
9,2,2,9,0,7,10,3,1,2,32,1,1,0,1,5428,15,400,3,4,4,3,5,0,0,0,1,0,1,0,1,-1.0,1,0
4,1,0,6,1,2,5,2,1,1,55,0,1,0,1,1852,11,400,2,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
3,1,4,5,1,5,8,2,1,1,43,0,1,0,2,847,13,400,2,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
3,5,5,9,1,7,8,1,1,1,41,0,2,1,1,10669,5,400,4,4,4,1,6,0,0,0,6,4,2,1,2,-1.0,1,0
8,3,4,9,1,1,9,4,1,1,41,0,1,0,5,9707,11,400,4,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,2,0
11,2,3,17,1,2,12,2,1,1,37,0,2,1,1,6301,14,400,1,4,4,0,6,0,0,0,6,4,2,1,2,-1.0,1,1
8,4,6,5,1,2,9,5,1,1,54,0,0,0,1,7183,2,400,1,4,4,0,7,0,0,0,1,4,2,1,0,-1.0,1,0
0,5,4,17,1,5,9,1,0,2,27,0,0,0,1,11856,1,400,4,4,4,1,4,0,0,0,0,0,1,2,0,-1.0,1,0
0,4,2,17,1,7,1,4,1,2,32,0,1,0,1,7249,11,400,2,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
2,3,2,2,1,2,3,3,0,1,46,1,0,0,5,2962,2,400,1,4,4,3,6,0,0,0,6,4,2,0,0,-1.0,2,0
2,2,2,6,1,6,3,3,1,1,51,0,4,1,5,8512,13,400,3,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,2,1
6,2,0,17,1,1,7,2,1,1,37,1,1,0,1,7485,13,400,4,4,4,1,6,0,0,0,6,0,1,1,1,-1.0,1,0
10,3,1,17,1,2,11,3,1,2,38,0,1,0,1,6734,6,400,4,4,4,3,6,0,0,0,1,0,1,1,1,-1.0,1,0
1,3,4,9,1,1,2,3,1,2,26,0,2,1,1,12842,3,400,2,4,4,1,5,0,0,0,1,0,1,2,2,-1.0,1,0
3,3,0,6,1,2,4,3,1,2,44,0,1,0,1,15351,2,400,2,4,4,0,6,0,0,0,1,0,1,2,1,-1.0,1,0
8,3,1,2,1,7,9,3,1,2,50,1,0,0,5,3747,16,400,4,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,2,0
2,1,6,9,1,5,3,3,1,1,44,0,2,1,2,11689,15,400,1,4,4,3,6,0,0,0,1,0,1,2,2,-1.0,1,0
9,3,4,0,1,1,10,3,1,1,55,0,1,0,2,5933,2,400,2,4,4,3,7,0,0,0,0,0,1,0,1,-1.0,1,0
0,4,2,6,0,5,9,1,1,2,28,1,0,0,0,11208,7,400,4,4,4,5,5,0,0,0,1,0,1,1,0,-1.0,0,0
9,1,3,17,0,6,10,5,1,1,30,0,1,0,1,12822,15,400,2,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
10,4,5,17,1,5,11,4,1,2,31,1,1,0,1,3793,16,400,2,4,4,0,6,0,0,0,3,0,1,0,1,-1.0,1,0
8,2,4,17,1,5,7,4,1,1,28,0,1,0,5,3497,12,400,2,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,2,0
4,1,3,13,1,2,5,4,1,1,55,0,1,0,1,4918,2,400,2,4,4,1,6,0,0,0,1,0,1,0,1,-1.0,1,0
10,1,1,6,1,2,11,1,1,1,35,0,2,1,1,311,10,400,1,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
5,2,3,13,1,5,2,1,0,1,45,0,2,1,1,14576,3,400,2,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
0,3,0,6,1,5,1,4,0,2,34,1,1,0,1,6840,1,400,1,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
2,3,6,9,1,5,3,3,1,1,45,0,1,0,2,874,10,400,4,4,4,3,7,0,0,0,0,0,1,0,1,-1.0,1,0
0,3,4,13,1,7,1,4,0,1,37,0,1,0,1,11794,5,400,2,4,4,0,6,0,0,0,1,0,1,2,1,-1.0,1,0
2,3,4,13,1,5,3,5,1,1,49,0,0,0,1,1464,6,400,2,4,4,0,7,0,0,0,6,0,1,0,0,-1.0,1,0
5,3,4,2,1,2,6,4,1,2,34,0,1,0,2,10802,12,400,3,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
6,3,1,9,1,2,7,4,1,1,57,1,1,0,1,4584,11,400,3,4,4,3,7,0,0,0,1,0,1,0,1,-1.0,1,0
11,3,0,6,1,2,12,3,1,1,46,0,1,0,1,14603,8,400,2,4,4,0,7,0,0,0,6,0,1,2,1,-1.0,1,1
7,4,1,6,1,5,8,4,1,2,0,0,2,1,5,13874,9,400,2,4,4,5,0,0,0,0,0,0,1,2,2,-1.0,2,0
0,3,5,2,1,6,1,3,0,0,41,0,1,0,1,913,7,400,2,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
0,4,2,6,1,7,3,5,1,2,0,0,6,2,5,14585,11,400,4,4,4,0,0,0,0,0,0,0,1,2,0,-1.0,2,0
9,1,4,17,1,5,10,1,1,1,32,0,0,0,1,449,13,400,2,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
2,3,4,2,1,6,5,3,1,2,35,1,1,0,1,11095,10,400,3,4,4,1,4,0,0,0,0,0,1,1,1,-1.0,1,0
7,3,2,2,1,6,8,4,1,1,50,0,2,1,5,2453,2,400,1,4,4,0,6,0,0,0,1,0,1,0,2,-1.0,2,0
0,1,5,13,1,5,12,3,1,1,32,0,6,2,3,8213,15,400,2,4,4,5,6,0,0,0,0,0,1,1,0,-1.0,2,0
0,3,4,9,1,1,7,1,0,2,32,1,1,0,1,4750,8,400,3,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
2,2,6,13,1,6,3,3,1,2,30,0,0,0,0,10306,4,400,2,4,4,0,6,0,1,0,0,0,1,1,0,-1.0,0,0
8,2,1,2,1,7,9,3,1,1,49,1,1,0,2,12043,2,400,3,4,4,0,7,0,0,0,0,0,1,2,1,-1.0,1,0
8,5,1,9,1,7,7,1,1,2,31,1,0,0,1,2772,12,400,1,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
1,4,5,13,1,6,2,4,1,1,64,0,1,0,1,7721,5,400,2,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
4,2,2,17,1,1,5,2,1,1,49,0,1,0,1,9141,1,400,4,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,1
7,4,4,9,1,6,8,5,1,2,20,1,0,0,1,14198,4,400,3,3,4,1,2,0,0,0,0,0,1,2,0,-1.0,1,0
4,4,0,16,1,6,5,5,1,1,49,0,0,0,1,3431,1,400,4,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,0
1,3,2,13,1,2,2,4,1,2,27,0,1,0,1,15258,10,400,1,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,0
2,4,4,9,1,1,3,4,0,0,42,0,2,1,2,5987,16,400,2,4,4,3,5,0,0,0,6,0,3,0,2,-1.0,1,0
1,4,0,2,1,6,2,5,1,1,60,1,0,0,2,3862,5,400,2,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
11,5,4,13,1,2,11,1,1,2,40,1,0,0,0,5870,3,400,1,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,0,0
7,2,5,6,1,1,6,1,1,1,36,0,1,0,2,1883,10,400,4,4,4,1,5,0,0,0,6,0,1,0,1,-1.0,1,1
8,1,6,13,1,5,9,1,1,1,45,0,1,0,1,9364,13,400,1,4,4,1,6,0,0,0,3,0,1,1,1,-1.0,1,0
11,2,6,13,1,1,11,2,1,2,27,0,1,0,1,9773,8,400,2,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,1,0
11,4,0,9,1,1,11,3,1,1,33,1,2,1,2,9626,3,400,2,4,4,3,6,0,0,0,3,0,1,1,2,-1.0,1,0
10,1,3,9,0,2,11,4,1,1,41,0,1,0,1,2667,3,400,4,4,4,0,5,0,0,0,1,0,1,0,1,-1.0,1,0
8,1,0,17,1,1,9,2,0,2,33,0,1,0,1,1723,9,400,2,4,4,3,5,0,0,0,0,4,3,0,1,-1.0,1,0
0,1,1,17,1,6,1,1,1,1,33,0,0,0,1,14608,10,400,1,4,4,3,5,0,0,0,0,0,1,2,0,-1.0,1,0
9,1,0,17,1,2,10,1,1,1,50,0,0,0,5,7791,13,400,4,4,4,3,7,0,0,0,6,0,3,1,0,-1.0,2,0
7,1,0,17,1,5,8,2,1,2,33,0,2,1,1,3943,16,400,3,4,4,3,5,0,0,0,6,0,1,0,2,-1.0,1,0
9,3,6,13,1,2,10,4,1,1,44,0,2,1,2,12769,2,400,3,4,4,3,7,0,0,0,0,4,2,2,2,-1.0,1,0
5,4,1,13,1,7,2,1,1,2,43,1,0,0,1,5832,14,400,3,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,1,0
1,2,2,17,0,7,12,2,1,1,26,0,0,0,0,14714,2,400,3,4,4,3,6,0,0,0,6,0,1,2,0,-1.0,0,0
11,3,5,9,1,1,12,4,1,1,28,1,1,0,1,14986,15,400,2,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,0
10,3,3,9,1,2,11,3,0,2,35,0,2,1,1,13475,1,400,1,4,4,5,5,0,0,0,6,0,1,2,2,-1.0,1,0
8,1,4,6,1,1,9,3,1,1,41,0,0,0,1,14917,1,400,4,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
2,4,0,6,1,4,5,1,1,1,43,1,1,0,1,4752,1,400,3,4,4,1,7,0,0,0,1,0,1,0,1,-1.0,1,0
0,3,6,6,1,7,9,1,1,1,49,1,4,1,5,3091,15,400,1,2,4,0,7,0,0,0,0,0,1,0,1,-1.0,2,0
11,3,6,9,1,5,12,3,1,1,53,0,2,1,2,7583,4,400,1,4,4,3,7,0,0,0,6,0,1,1,2,-1.0,1,0
9,1,2,17,1,5,10,3,1,1,42,0,1,0,1,10111,11,400,1,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
9,1,2,17,1,3,10,1,1,2,29,0,2,1,1,7226,11,400,4,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
7,3,3,0,1,6,8,4,1,1,49,0,1,0,1,2452,4,400,2,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
8,2,5,6,1,2,7,2,1,1,42,0,4,1,5,6854,11,400,1,4,4,0,2,0,0,0,0,0,1,1,1,-1.0,2,0
4,3,0,3,1,6,5,4,1,2,30,1,1,0,2,8403,6,400,2,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
5,2,3,17,1,6,6,3,1,2,41,0,0,0,1,2880,3,400,3,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,0
8,1,4,0,1,7,2,4,1,1,39,0,0,0,5,4674,12,400,4,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,2,0
10,2,2,5,1,6,11,2,1,1,67,0,0,0,0,4364,11,400,2,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,0,0
1,4,5,9,1,5,2,4,1,1,30,0,4,1,5,7977,3,400,4,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,2,0
8,5,5,17,1,7,7,1,1,1,33,1,0,0,5,8209,5,400,1,4,4,3,5,0,0,0,6,0,1,1,0,-1.0,2,0
11,3,3,6,1,2,11,1,1,2,28,1,2,1,1,13412,12,400,1,4,4,3,5,0,0,1,0,0,1,2,2,-1.0,1,0
0,4,1,17,1,7,1,4,1,1,63,0,2,1,1,6483,10,400,2,4,4,3,7,0,0,0,3,0,1,1,2,-1.0,1,0
9,2,5,2,0,6,10,3,1,2,29,0,6,2,5,7822,2,400,2,4,4,0,5,0,0,0,0,0,1,1,0,-1.0,2,1
4,1,5,17,1,6,5,2,1,2,47,0,1,0,1,9071,12,400,1,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,1
1,2,3,13,1,6,2,2,1,1,41,0,2,1,1,6407,2,400,2,4,4,1,6,0,0,0,0,0,1,1,2,-1.0,1,0
7,3,5,5,1,7,1,1,1,1,47,1,0,0,1,8266,13,400,3,4,4,3,7,0,0,0,1,0,1,1,0,-1.0,1,0
11,1,1,5,1,4,12,2,0,2,28,1,0,0,3,11493,4,400,1,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,2,0
2,4,2,13,1,7,3,4,1,1,52,0,0,0,1,6490,10,400,3,4,4,3,7,0,0,0,0,4,2,1,0,-1.0,1,0
8,1,6,9,0,1,9,1,1,1,30,0,2,1,1,6865,13,400,4,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
3,3,5,6,1,6,4,3,1,2,33,0,2,1,1,12901,10,400,1,4,4,3,5,0,0,0,6,0,1,2,2,-1.0,1,0
0,4,2,17,1,2,1,4,0,1,43,0,0,0,1,11857,3,400,3,4,4,3,6,0,0,0,3,0,1,2,0,-1.0,1,0
1,2,5,13,1,5,2,2,1,2,38,0,1,0,1,11104,5,400,4,4,4,0,5,0,0,0,1,0,1,1,1,-1.0,1,0
3,1,5,6,1,2,4,2,1,1,47,0,2,1,1,270,9,400,3,4,4,1,7,0,0,0,3,0,1,0,2,-1.0,1,0
2,1,0,6,1,2,3,1,1,1,55,1,4,1,5,15261,4,400,3,4,4,1,7,0,0,0,0,0,1,2,1,-1.0,2,0
0,4,4,17,1,1,1,4,1,1,34,0,1,0,1,1004,2,400,4,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
2,5,4,6,1,7,5,1,1,1,44,0,2,1,1,3658,16,400,2,4,4,1,6,0,0,0,3,0,1,0,2,-1.0,1,0
9,1,4,0,1,2,10,4,1,1,46,0,1,0,5,7697,6,400,3,4,4,0,7,0,0,0,6,0,1,1,1,-1.0,2,1
10,5,1,9,1,5,10,1,1,1,65,0,1,0,1,3757,10,400,3,4,4,0,7,1,0,0,6,0,1,0,1,-1.0,1,0
8,3,2,2,0,2,9,3,1,1,27,0,1,0,1,7241,6,400,3,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
8,2,3,9,0,6,9,4,1,2,29,0,1,0,1,3457,4,400,1,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,1
5,2,1,13,1,2,6,2,0,1,37,0,2,1,1,5406,3,400,3,4,4,3,6,0,0,0,1,0,1,0,2,-1.0,1,0
1,4,2,6,1,1,11,2,1,1,29,0,2,1,2,10822,9,400,2,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,1,0
2,4,1,6,1,7,5,1,1,2,26,1,0,0,5,8849,11,400,3,4,4,5,5,0,0,0,1,0,1,1,0,-1.0,2,0
8,1,6,6,1,7,9,1,1,1,29,0,2,1,1,6694,16,400,1,4,4,5,5,0,0,0,1,0,1,1,2,-1.0,1,0
2,3,2,6,1,1,4,3,1,1,52,0,0,0,1,15279,7,400,3,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,1,0
10,5,3,13,1,5,10,3,1,1,65,0,0,0,0,14494,10,400,2,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,0,0
5,5,2,13,1,6,2,1,1,2,27,0,1,0,1,9899,10,400,3,4,4,1,5,0,0,0,3,0,1,1,1,-1.0,1,0
7,5,4,17,1,2,1,1,0,1,35,0,2,1,1,6175,12,400,4,4,4,0,5,0,0,0,0,4,2,1,2,-1.0,1,0
11,1,3,9,1,2,12,1,1,1,30,0,1,0,1,6209,10,400,4,4,4,3,6,0,0,0,1,0,1,1,1,-1.0,1,0
11,2,2,17,1,2,12,2,1,1,78,0,1,0,1,8456,9,400,3,4,4,0,7,0,0,0,3,0,1,1,1,-1.0,1,0
3,3,5,9,1,5,4,3,1,1,30,1,0,0,1,7989,8,400,4,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
8,5,6,17,1,7,7,2,1,1,40,0,1,0,1,7416,6,400,2,4,4,1,6,0,0,0,1,0,1,1,1,-1.0,1,0
11,1,2,17,1,2,12,1,1,1,30,0,2,1,1,4945,2,400,3,3,4,1,4,0,0,0,3,0,1,0,2,-1.0,1,0
0,5,0,13,1,6,9,3,1,1,59,0,1,0,2,8857,7,400,1,4,4,0,5,0,0,0,0,0,3,1,1,-1.0,1,0
1,2,6,2,0,1,2,2,1,2,30,0,1,0,1,7938,1,400,2,4,4,5,5,0,0,0,6,0,1,1,1,-1.0,1,0
0,1,5,5,1,7,1,1,1,1,64,0,0,0,4,10280,3,400,3,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,2,0
0,1,4,9,1,1,1,2,1,1,57,1,0,0,1,5814,4,400,1,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,0
7,5,4,13,1,3,1,1,0,1,37,0,2,1,1,1047,3,400,2,4,4,3,3,0,0,0,6,0,1,0,2,-1.0,1,0
4,4,6,6,1,7,5,4,1,1,49,0,1,0,1,11994,16,400,2,4,4,3,7,0,0,0,0,0,1,2,1,-1.0,1,0
10,3,1,9,1,6,11,3,1,2,30,1,1,0,0,15057,1,400,3,4,4,1,5,0,0,0,1,0,1,2,1,-1.0,0,0
