Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
11,2,0,6,1,7,12,2,0,2,24,0,4,1,5,14485,1,400,2,2,3,0,4,0,0,0,0,2,1,2,1,-1.0,2,1
6,3,5,2,1,5,7,4,1,1,37,0,1,0,1,13096,8,400,3,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,1
1,2,2,17,1,2,2,4,1,1,37,1,1,0,1,8365,13,500,3,4,4,1,6,0,0,0,0,2,3,1,1,-1.0,1,1
10,5,1,9,0,7,10,1,1,1,46,0,0,0,0,7612,16,400,1,4,4,3,6,0,0,0,6,0,1,1,0,-1.0,0,1
1,2,3,13,0,1,2,3,0,1,42,0,0,0,0,14016,5,400,3,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,0,1
4,2,0,13,1,6,5,4,0,1,33,0,1,0,1,9270,9,400,4,4,4,5,5,0,0,0,1,0,1,1,1,-1.0,1,1
3,4,2,6,1,6,8,1,1,2,22,0,4,1,5,1599,7,400,4,2,3,0,4,0,0,0,0,0,1,0,1,-1.0,2,1
6,4,6,6,1,1,7,4,1,2,0,0,1,0,5,4656,15,400,4,4,4,0,0,0,0,0,0,0,1,0,1,-1.0,2,1
1,3,4,17,1,3,2,3,1,1,57,0,0,0,0,14116,16,400,4,4,4,1,6,0,0,0,6,0,1,2,0,-1.0,0,1
8,3,2,5,1,5,9,4,1,1,46,0,2,1,3,12367,7,400,2,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,2,1
6,2,5,6,1,7,7,4,1,1,30,0,1,0,2,4356,6,400,3,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,1
4,3,1,9,1,6,5,4,1,1,30,0,1,0,2,647,13,400,2,4,4,3,5,0,0,0,6,0,1,0,1,-1.0,1,1
5,4,3,0,1,1,6,5,1,1,51,0,0,0,1,5290,14,400,2,4,4,0,7,0,0,0,0,0,3,0,0,-1.0,1,1
6,5,0,17,1,6,6,1,1,1,42,1,2,1,2,2143,7,500,1,4,4,0,7,0,0,0,6,2,2,0,2,-1.0,1,1
5,1,4,6,1,5,6,1,1,2,46,0,4,1,5,13361,11,400,3,4,4,1,7,0,0,0,0,0,1,2,1,-1.0,2,1
7,4,0,6,1,2,1,1,0,1,50,0,4,1,5,2314,1,400,1,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,2,1
1,1,0,9,1,1,2,3,0,1,53,0,1,0,1,5506,4,400,1,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,1
5,1,3,5,1,7,6,4,1,1,43,0,0,0,0,4846,16,500,2,4,4,0,7,0,0,0,0,2,1,0,0,-1.0,0,1
8,1,0,13,1,2,9,2,1,1,26,1,1,0,5,3979,3,500,3,4,4,0,6,0,0,0,0,2,1,0,1,-1.0,2,1
7,1,6,13,0,6,8,2,0,1,54,0,1,0,1,10440,1,400,2,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,1
8,2,6,0,1,2,9,3,1,1,60,0,6,2,5,3586,7,400,1,4,4,0,7,0,0,0,3,0,1,0,0,-1.0,2,1
11,2,2,13,0,3,12,3,1,2,31,0,0,0,1,6269,8,400,4,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,1,1
10,2,3,13,1,3,11,4,1,2,18,0,0,0,1,7052,13,400,4,4,4,0,1,0,0,0,1,0,1,1,0,-1.0,1,1
4,2,1,2,1,7,5,3,1,1,33,0,1,0,1,537,13,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,1
8,3,6,13,1,6,9,4,1,1,44,0,1,0,1,12293,6,400,3,4,4,3,5,0,0,0,3,0,1,2,1,-1.0,1,1
0,4,3,13,1,6,9,1,1,2,30,0,1,0,1,3098,16,400,1,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,1,1
8,1,3,6,1,6,9,1,1,2,0,0,0,0,5,3259,1,400,2,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,1
2,1,3,2,1,5,3,3,1,2,32,0,6,2,5,8367,11,400,2,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,2,1
8,2,6,9,1,5,9,2,1,1,38,0,0,0,1,3580,5,400,1,4,4,1,6,0,0,0,1,0,1,0,0,-1.0,1,1
0,4,1,6,1,6,1,4,1,1,39,0,4,1,5,11808,7,400,4,4,4,0,6,0,0,0,6,0,1,2,1,-1.0,2,1
7,3,6,6,1,7,8,4,1,2,53,0,0,0,1,10838,2,400,1,4,4,1,7,0,0,0,6,0,1,1,0,-1.0,1,1
4,2,1,0,1,6,5,3,1,2,38,0,1,0,5,9162,3,400,4,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,2,1
7,4,2,9,1,1,1,1,1,1,60,0,1,0,1,2340,1,400,4,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,1
8,4,5,9,1,1,9,4,1,1,40,0,1,0,2,3947,13,400,2,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,1
3,3,4,6,1,1,4,3,1,1,35,0,4,1,5,10157,5,400,4,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,2,1
4,2,2,17,1,1,5,2,1,1,49,0,1,0,1,9141,1,400,4,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,1
5,3,1,6,1,2,6,3,1,1,31,0,1,0,5,13585,3,400,4,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,2,1
10,4,6,9,1,5,10,2,0,1,32,0,1,0,1,7499,7,400,4,4,4,3,5,0,0,0,6,0,1,1,1,-1.0,1,1
7,3,1,6,0,1,8,4,1,1,51,0,0,0,2,10917,2,400,1,4,4,0,2,0,0,0,0,0,1,1,0,-1.0,1,1
4,2,1,9,0,6,5,2,1,1,39,0,1,0,3,529,15,400,4,4,4,1,6,0,0,0,3,0,1,0,1,-1.0,2,1
3,2,4,6,1,2,4,4,1,1,42,0,1,0,2,1148,5,400,3,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,1
3,3,1,13,1,5,4,4,1,2,29,0,1,0,1,10255,9,400,2,4,4,1,5,0,0,0,1,0,1,1,1,-1.0,1,1
10,2,1,13,1,1,10,4,1,2,27,0,1,0,1,7076,7,400,4,4,4,5,5,0,0,0,1,0,1,1,1,-1.0,1,1
11,2,1,17,1,2,12,4,1,2,35,0,0,0,0,6331,4,400,4,4,4,1,4,0,0,0,0,0,1,1,0,-1.0,0,1
11,2,2,9,1,6,12,2,1,1,50,0,0,0,2,6294,4,700,3,4,4,3,7,0,0,0,1,0,1,1,0,-1.0,1,1
7,2,3,9,1,2,8,3,0,1,44,0,0,0,1,2004,3,400,4,4,4,0,5,0,0,0,1,0,1,0,0,-1.0,1,1
4,4,3,17,1,2,5,5,1,1,38,0,2,1,2,9510,11,400,2,4,4,3,7,0,0,0,0,0,1,1,2,-1.0,1,1
6,5,0,6,1,6,6,1,1,1,43,0,1,0,2,13234,12,400,1,4,4,5,7,0,0,0,6,0,1,2,1,-1.0,1,1
8,2,3,9,1,1,9,2,1,1,28,0,0,0,2,3463,9,400,4,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,1
7,1,3,6,1,7,8,3,1,2,19,0,4,1,5,1812,8,400,1,4,4,0,2,0,0,0,0,0,1,0,1,-1.0,2,1
7,4,3,13,0,2,8,5,0,1,34,0,1,0,2,2362,6,400,2,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,1,1
10,2,3,2,1,2,11,2,1,2,49,0,0,0,5,7053,3,400,2,4,4,0,7,0,0,0,0,0,3,1,0,-1.0,2,1
11,2,3,17,1,2,12,2,1,1,37,0,2,1,1,6301,14,400,1,4,4,0,6,0,0,0,6,4,2,1,2,-1.0,1,1
9,2,5,17,1,7,10,2,1,1,48,0,0,0,1,7829,9,400,4,4,4,1,7,0,0,0,0,0,1,1,0,-1.0,1,1
6,1,4,6,1,1,7,1,1,1,46,0,1,0,1,12654,3,400,1,4,4,1,6,0,0,0,1,0,1,2,1,-1.0,1,1
9,2,2,17,1,6,10,3,1,1,40,1,1,0,1,5050,3,500,4,4,4,1,6,0,0,0,1,2,1,0,1,-1.0,1,1
10,1,3,2,1,7,11,1,1,1,28,0,1,0,1,6855,5,400,2,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,1
11,4,5,6,1,7,12,5,0,1,62,0,0,0,1,6723,3,400,3,4,4,5,7,0,0,0,1,0,1,1,0,-1.0,1,1
0,4,3,6,1,5,9,1,1,1,56,0,1,0,2,11763,3,400,3,4,4,1,6,0,0,0,3,0,1,2,1,-1.0,1,1
7,2,0,0,1,2,8,2,1,1,46,0,0,0,5,10704,7,400,3,4,4,3,6,0,0,0,1,0,1,1,0,-1.0,2,1
4,4,2,2,1,6,5,4,0,1,49,0,1,0,1,9484,15,400,1,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,1,1
2,5,6,13,1,7,5,1,1,2,43,0,1,0,3,298,1,400,4,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,2,1
10,4,1,9,1,6,11,4,0,1,31,0,1,0,1,7461,10,400,1,4,4,3,5,0,0,0,6,0,1,1,1,-1.0,1,1
8,4,2,6,1,6,9,4,1,2,0,0,0,0,5,3857,3,400,1,4,4,3,0,0,0,0,0,0,1,0,0,-1.0,2,1
8,4,3,2,1,6,7,3,1,1,38,0,1,0,2,12392,14,400,2,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,1
3,1,4,17,1,2,4,1,1,1,51,0,0,0,0,9809,16,400,3,4,4,0,5,0,0,0,0,0,1,1,0,-1.0,0,1
7,4,2,13,1,1,1,1,1,1,42,0,0,0,1,2318,1,400,2,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,1,1
8,1,1,13,0,2,9,2,1,2,36,0,1,0,0,3268,4,400,3,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,0,1
1,5,3,5,0,5,10,1,1,2,30,0,0,0,5,5978,3,400,3,3,4,0,5,0,0,0,0,0,1,0,0,-1.0,2,1
4,5,3,9,0,1,8,4,1,1,46,0,0,0,1,946,6,400,3,4,4,3,4,0,0,0,1,4,2,0,0,-1.0,1,1
2,4,0,13,1,7,5,2,1,1,44,0,0,0,0,8770,7,400,4,4,4,3,6,0,0,0,1,0,1,1,0,-1.0,0,1
6,5,0,6,1,7,6,1,1,1,59,0,1,0,2,13247,11,400,3,4,4,3,7,0,0,0,6,0,1,2,1,-1.0,1,1
9,3,2,17,0,6,10,5,1,1,27,0,0,0,1,8099,7,400,3,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,1
11,1,2,9,1,1,12,4,1,2,22,0,1,0,1,6110,3,400,3,4,4,3,4,0,0,0,6,0,3,0,1,-1.0,1,1
4,2,4,17,1,5,5,2,1,1,51,0,1,0,1,565,9,400,1,4,4,3,7,0,0,0,0,0,1,0,1,-1.0,1,1
7,2,6,6,1,7,8,2,1,1,43,0,0,0,2,1895,11,400,3,4,4,1,7,0,0,0,1,0,1,0,0,-1.0,1,1
0,1,6,2,1,5,1,1,1,1,33,0,0,0,5,11313,1,400,3,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,2,1
5,2,1,17,1,7,6,2,1,1,46,0,2,1,2,13448,1,400,1,4,3,0,7,1,0,0,0,0,1,2,2,-1.0,1,1
2,5,0,13,0,6,5,2,1,1,46,0,0,0,0,309,7,400,1,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,0,1
1,1,2,13,1,5,2,2,0,1,35,0,0,0,0,5549,7,400,4,4,4,1,4,0,0,0,6,0,1,0,0,-1.0,0,1
8,2,4,6,1,2,9,3,1,1,39,0,1,0,1,12120,13,400,3,4,4,1,5,0,0,0,1,0,1,2,1,-1.0,1,1
8,5,1,2,1,5,7,1,1,2,39,0,1,0,2,4103,12,400,4,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,1
5,1,2,17,1,5,6,3,1,1,40,0,0,0,5,4832,3,400,1,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,2,1
2,2,1,9,1,2,5,1,1,1,43,0,0,0,2,190,10,400,2,4,4,3,7,0,0,0,0,4,2,0,0,-1.0,1,1
3,4,1,6,1,6,4,4,1,2,0,0,0,0,5,1457,9,400,3,4,4,3,0,0,0,0,0,1,1,0,0,-1.0,2,1
7,2,0,0,1,5,8,5,1,1,46,0,1,0,5,10725,9,400,3,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,2,1
1,2,6,17,1,5,2,3,1,1,38,0,0,0,5,5592,14,400,1,4,4,0,6,0,0,0,1,0,1,0,0,-1.0,2,1
8,4,1,9,1,6,9,4,1,2,32,0,1,0,1,3927,2,400,1,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,1
1,1,3,6,1,1,2,3,1,1,53,0,1,0,1,13943,1,400,4,4,4,0,7,0,0,0,6,0,1,2,1,-1.0,1,1
1,2,5,0,1,1,2,3,1,1,34,0,1,0,5,5588,4,400,2,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,2,1
0,3,4,6,1,2,1,4,0,1,55,0,2,1,1,11676,13,400,1,4,4,3,5,0,0,0,3,0,1,2,2,-1.0,1,1
7,1,6,0,1,6,8,2,1,1,38,0,0,0,2,1683,9,400,2,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,1
10,1,5,13,0,5,11,1,1,1,78,0,0,0,1,6922,4,400,1,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,1,1
8,3,3,13,1,1,7,1,1,2,25,0,0,0,1,3694,3,400,2,4,4,0,5,0,0,0,1,0,1,0,0,-1.0,1,1
0,1,2,13,1,7,1,1,1,1,28,0,0,0,1,11186,14,400,3,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,1,1
8,4,5,2,1,1,9,4,1,1,77,0,1,0,1,12427,13,400,4,4,4,3,7,0,0,0,3,0,1,2,1,-1.0,1,1
3,4,0,17,1,2,4,4,0,2,25,0,1,0,1,10344,11,400,1,4,4,0,4,0,0,0,0,0,1,1,1,-1.0,1,1
10,2,3,10,1,2,11,2,1,1,56,0,0,0,5,7044,14,400,3,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,2,1
6,2,0,6,0,2,7,3,1,1,38,0,0,0,1,12849,5,400,2,4,4,3,3,0,0,0,0,0,1,2,0,-1.0,1,1
4,1,4,6,1,6,5,4,1,1,29,0,0,0,1,9107,5,400,1,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,1,1
7,1,6,6,1,2,8,2,1,2,0,0,0,0,5,1676,15,400,4,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,1
7,5,5,0,1,7,1,1,1,1,34,0,6,2,5,11114,4,400,2,4,4,0,4,0,0,0,0,0,1,1,0,-1.0,2,1
2,3,6,13,1,1,5,4,1,1,29,0,0,0,2,8605,15,400,1,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,1,1
9,2,3,13,1,2,10,3,1,1,35,1,0,0,1,8314,11,500,4,4,4,0,5,0,0,0,0,2,1,1,0,-1.0,1,1
5,3,0,5,1,1,12,1,1,1,30,0,1,0,3,13523,16,400,1,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,2,1
4,2,6,2,1,2,5,3,1,1,32,0,0,0,1,9247,2,400,3,4,4,0,5,0,0,0,0,0,1,1,0,-1.0,1,1
7,1,2,9,1,2,8,1,1,1,41,0,4,1,5,10521,12,400,3,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,2,1
4,3,0,6,1,1,5,3,1,1,72,0,0,0,0,9440,7,400,3,4,4,3,7,0,0,0,3,0,1,1,0,-1.0,0,1
6,4,0,2,0,6,6,1,1,1,45,0,6,2,5,13130,9,400,3,4,4,1,7,0,0,0,1,0,1,2,0,-1.0,2,1
9,2,6,13,1,6,10,3,0,1,29,1,1,0,2,409,10,500,2,4,4,3,5,0,0,0,0,2,1,0,1,-1.0,1,1
3,3,3,17,1,1,8,3,1,2,31,0,0,0,1,1429,10,500,2,4,4,0,5,0,0,0,0,2,2,0,0,-1.0,1,1
4,1,4,6,1,5,5,2,0,1,43,1,4,1,5,5356,9,400,2,4,4,1,3,0,0,0,0,2,2,0,1,-1.0,2,1
11,2,1,9,0,1,12,3,1,1,27,0,1,0,1,6332,14,400,3,4,4,0,4,1,0,0,0,0,1,1,1,-1.0,1,1
1,2,4,17,1,5,2,4,1,1,31,0,0,0,1,5639,9,400,2,4,4,0,6,0,0,0,6,0,1,0,0,-1.0,1,1
0,4,0,17,1,2,1,4,1,1,46,0,1,0,3,11691,16,400,1,4,4,0,6,0,0,0,3,0,1,2,1,-1.0,2,1
6,4,4,17,1,2,6,3,1,1,39,1,1,0,1,6172,7,500,2,4,4,3,6,0,0,0,0,2,1,1,1,-1.0,1,1
1,3,4,6,1,1,2,3,1,2,46,0,1,0,1,14110,7,400,3,4,4,1,6,0,0,0,3,0,1,2,1,-1.0,1,1
4,2,5,13,1,1,4,2,1,1,26,0,0,0,1,9211,12,400,4,4,4,3,5,0,0,0,1,0,1,1,0,-1.0,1,1
8,2,0,13,1,7,9,3,1,1,65,0,0,0,0,12173,9,400,3,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,0,1
8,3,6,17,1,1,9,3,1,1,55,0,1,0,5,3778,14,400,4,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,2,1
9,3,1,9,1,7,10,3,1,1,34,1,0,0,1,7396,13,300,4,4,4,1,4,0,0,0,0,2,1,1,0,-1.0,1,1
8,1,5,2,1,7,9,2,1,1,31,0,1,0,1,3276,2,400,4,4,4,5,5,0,0,0,0,0,1,0,1,-1.0,1,1
0,2,6,13,1,5,1,4,0,1,30,0,0,0,1,2822,11,700,4,4,4,3,6,0,0,0,0,1,1,0,0,-1.0,1,1
1,3,3,17,1,1,2,3,1,2,32,0,0,0,1,5685,4,400,3,4,4,5,5,0,0,0,6,0,1,0,0,-1.0,1,1
5,4,0,6,1,6,6,4,1,1,41,0,1,0,2,13689,6,400,2,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,1
7,1,3,9,0,2,8,2,1,1,30,0,1,0,5,1781,4,400,4,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,2,1
2,1,0,6,1,1,3,3,0,1,41,0,1,0,1,8353,11,400,3,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,1
7,2,1,9,1,2,8,2,1,1,37,0,1,0,2,1856,10,400,1,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,1
4,1,3,6,1,2,5,1,1,2,22,0,4,1,5,9038,8,400,1,4,4,0,4,0,0,0,0,0,1,1,1,-1.0,2,1
1,3,0,13,1,1,2,4,1,1,61,0,0,0,2,14142,7,400,4,4,4,5,7,0,0,0,3,0,1,2,0,-1.0,1,1
7,2,2,6,1,2,8,3,1,1,41,1,4,1,5,11374,2,500,1,4,4,3,6,0,0,0,0,2,1,2,1,-1.0,2,1
6,4,4,13,1,2,7,4,1,1,39,0,0,0,1,4667,10,400,4,4,4,1,6,0,0,0,1,0,1,0,0,-1.0,1,1
9,2,1,5,1,7,8,1,1,1,64,0,0,0,3,7799,16,400,4,4,4,3,5,0,0,0,6,0,1,1,0,-1.0,2,1
7,5,6,17,0,1,9,1,1,2,28,0,0,0,1,2437,5,400,2,4,4,1,5,0,0,0,1,4,2,0,0,-1.0,1,1
10,3,4,6,1,1,11,3,1,1,68,0,0,0,1,15112,16,400,3,4,4,0,7,0,0,0,6,0,1,2,0,-1.0,1,1
4,5,0,17,1,6,4,1,1,1,57,0,0,0,1,911,16,400,2,4,4,3,7,0,0,0,6,1,1,0,0,-1.0,1,1
0,2,2,13,1,7,1,4,0,1,51,0,1,0,2,11411,6,400,3,4,4,1,7,0,0,0,0,0,1,2,1,-1.0,1,1
8,4,6,2,1,7,6,2,1,1,39,0,1,0,2,12433,13,400,1,4,4,5,6,0,0,0,6,4,2,2,1,-1.0,1,1
3,2,0,17,1,2,4,3,1,1,55,0,0,0,1,1192,6,400,4,4,4,1,7,0,0,0,1,0,1,0,0,-1.0,1,1
8,4,1,17,1,6,9,4,1,1,65,0,0,0,1,3885,15,400,2,4,4,1,7,0,0,0,6,0,1,0,0,-1.0,1,1
0,2,0,5,0,5,1,3,1,1,32,0,0,0,1,2678,4,400,2,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,1
6,2,6,6,1,2,7,4,1,2,30,0,1,0,1,12804,15,400,1,4,4,0,5,0,0,0,3,0,1,2,1,-1.0,1,1
3,2,6,13,1,5,4,2,0,1,45,1,1,0,1,6988,1,500,2,4,4,0,5,0,0,0,1,2,1,1,1,-1.0,1,1
0,2,3,13,1,2,1,2,1,1,45,0,1,0,1,2708,10,400,2,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,1
6,2,1,17,1,2,7,4,1,1,54,0,1,0,1,4463,8,400,1,4,4,1,6,0,0,0,3,0,1,0,1,-1.0,1,1
1,2,3,0,1,7,2,3,1,1,32,0,6,2,5,14011,8,400,1,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,2,1
10,3,4,6,1,6,11,4,1,2,28,0,1,0,1,15116,11,400,2,4,4,3,2,0,0,0,0,0,1,2,1,-1.0,1,1
10,2,4,6,1,5,11,3,1,1,33,0,0,0,1,7181,9,400,2,4,4,1,5,0,0,0,1,0,1,1,0,-1.0,1,1
8,3,3,13,1,2,9,3,1,1,27,0,1,0,1,3676,16,400,4,4,4,3,5,0,0,0,0,4,2,0,1,-1.0,1,1
4,2,4,5,1,6,5,4,1,1,50,0,0,0,0,9269,7,400,2,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,0,1
3,3,4,13,1,2,4,3,1,1,69,0,0,0,1,10150,13,500,1,4,4,3,6,0,0,0,6,2,1,1,0,-1.0,1,1
0,1,2,17,1,2,9,2,1,1,50,0,0,0,0,11189,5,400,2,4,4,0,7,0,0,0,1,0,1,1,0,-1.0,0,1
4,2,1,13,1,6,5,2,1,1,32,0,1,0,0,9176,5,400,3,4,4,5,5,0,0,0,6,0,1,1,1,-1.0,0,1
0,3,4,9,1,7,9,2,1,2,24,0,0,0,1,11682,4,400,4,4,4,0,4,0,0,0,1,0,1,2,0,-1.0,1,1
1,1,6,2,1,5,2,1,1,2,32,0,1,0,5,5484,11,400,1,4,4,0,5,0,0,0,6,0,1,0,1,-1.0,2,1
10,3,1,6,1,1,10,4,1,1,35,1,1,0,2,11578,1,500,4,4,4,3,6,0,0,0,0,2,1,2,1,-1.0,1,1
3,1,0,13,1,1,4,2,1,2,35,0,0,0,1,1055,14,700,3,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,1
4,4,4,9,1,7,4,1,0,2,38,0,1,0,1,882,9,400,4,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,1
4,1,2,6,1,7,5,1,1,2,0,0,1,0,5,318,16,400,4,4,4,1,0,0,0,0,0,0,1,0,1,-1.0,2,1
2,4,4,2,1,2,5,1,1,1,26,0,1,0,1,233,12,400,2,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,1
10,4,1,9,1,7,11,4,1,1,45,0,0,0,1,7462,4,400,1,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,1,1
7,1,2,6,1,7,8,3,1,2,0,0,0,0,5,1737,16,400,1,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,1
9,4,0,17,1,6,10,5,1,1,35,0,1,0,1,15416,5,400,4,4,4,3,5,0,0,0,0,0,1,2,1,-1.0,1,1
9,3,4,0,1,7,3,4,1,1,28,0,1,0,2,8059,6,500,2,4,4,3,5,0,0,0,3,2,1,1,1,-1.0,1,1
7,1,5,13,0,7,8,2,1,1,34,0,0,0,2,1661,6,400,4,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,1
4,4,5,15,1,1,4,1,1,1,65,0,0,0,2,849,2,400,3,4,4,3,7,0,0,0,0,0,1,0,0,-1.0,1,1
11,1,2,9,1,2,12,1,1,2,31,0,1,0,1,6129,12,400,3,4,4,0,4,1,0,0,0,0,1,0,1,-1.0,1,1
3,1,3,13,1,6,4,3,0,2,32,0,1,0,1,9874,15,400,3,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,1
3,2,0,9,1,7,8,1,1,2,18,0,4,1,5,1183,2,400,2,4,4,0,4,0,0,0,6,0,1,0,1,-1.0,2,1
11,3,5,18,0,5,11,1,1,1,61,0,0,0,1,14670,5,400,4,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,1,1
6,5,0,2,1,6,6,1,1,2,30,0,0,0,1,13242,4,400,3,4,4,1,6,0,0,0,6,0,1,2,0,-1.0,1,1
